Time,PCTime,UEid,Serving Cell RSRP(dBm)
11:21:19.578,40879578,1,-80
11:21:19.781,40879781,1,-80
11:21:20.031,40880031,1,-80
11:21:20.140,40880140,1,-80
11:21:20.343,40880343,1,-79
11:21:20.578,40880578,1,-78
11:21:20.781,40880781,1,-78
11:21:21.140,40881140,1,-78
11:21:21.468,40881468,1,-77
11:21:21.578,40881578,1,-76
11:21:21.781,40881781,1,-76
11:21:22.031,40882031,1,-77
11:21:22.140,40882140,1,-77
11:21:22.343,40882343,1,-76
11:21:22.578,40882578,1,-76
11:21:22.781,40882781,1,-77
11:21:23.031,40883031,1,-77
11:21:23.140,40883140,1,-78
11:21:23.468,40883468,1,-78
11:21:23.578,40883578,1,-78
11:21:23.781,40883781,1,-77
11:21:24.031,40884031,1,-77
11:21:24.140,40884140,1,-76
11:21:24.343,40884343,1,-77
11:21:24.578,40884578,1,-78
11:21:24.781,40884781,1,-78
11:21:25.031,40885031,1,-78
11:21:25.140,40885140,1,-78
11:21:25.343,40885343,1,-78
11:21:25.578,40885578,1,-78
11:21:25.781,40885781,1,-78
11:21:26.031,40886031,1,-76
11:21:26.140,40886140,1,-75
11:21:26.468,40886468,1,-75
11:21:26.578,40886578,1,-76
11:21:26.906,40886906,1,-75
11:21:27.031,40887031,1,-75
11:21:27.140,40887140,1,-76
11:21:27.468,40887468,1,-75
11:21:27.578,40887578,1,-75
11:21:27.781,40887781,1,-75
11:21:28.031,40888031,1,-75
11:21:28.140,40888140,1,-75
11:21:28.468,40888468,1,-75
11:21:28.578,40888578,1,-76
11:21:28.781,40888781,1,-76
11:21:29.031,40889031,1,-76
11:21:29.140,40889140,1,-75
11:21:29.468,40889468,1,-74
11:21:29.578,40889578,1,-74
11:21:29.781,40889781,1,-75
11:21:30.031,40890031,1,-75
11:21:30.140,40890140,1,-75
11:21:30.343,40890343,1,-74
11:21:30.578,40890578,1,-74
11:21:30.781,40890781,1,-74
11:21:31.031,40891031,1,-75
11:21:31.140,40891140,1,-74
11:21:31.468,40891468,1,-74
11:21:31.578,40891578,1,-76
11:21:31.750,40891750,1,-75
11:21:32.031,40892031,1,-76
11:21:32.140,40892140,1,-75
11:21:32.468,40892468,1,-73
11:21:32.578,40892578,1,-75
11:21:32.781,40892781,1,-75
11:21:33.031,40893031,1,-74
11:21:33.140,40893140,1,-74
11:21:33.468,40893468,1,-76
11:21:33.578,40893578,1,-76
11:21:33.781,40893781,1,-76
11:21:34.031,40894031,1,-75
11:21:34.140,40894140,1,-78
11:21:34.343,40894343,1,-76
11:21:34.578,40894578,1,-77
11:21:34.781,40894781,1,-80
11:21:35.031,40895031,1,-82
11:21:35.140,40895140,1,-80
11:21:35.468,40895468,1,-79
11:21:35.578,40895578,1,-80
11:21:35.781,40895781,1,-79
11:21:36.031,40896031,1,-80
11:21:36.140,40896140,1,-80
11:21:36.343,40896343,1,-79
11:21:36.578,40896578,1,-79
11:21:36.750,40896750,1,-78
11:21:37.031,40897031,1,-78
11:21:37.140,40897140,1,-78
11:21:37.421,40897421,1,-78
11:21:37.578,40897578,1,-79
11:21:37.781,40897781,1,-78
11:21:38.031,40898031,1,-79
11:21:38.140,40898140,1,-77
11:21:38.343,40898343,1,-75
11:21:38.578,40898578,1,-76
11:21:38.781,40898781,1,-79
11:21:39.140,40899140,1,-76
11:21:39.468,40899468,1,-76
11:21:39.578,40899578,1,-77
11:21:39.781,40899781,1,-74
11:21:40.031,40900031,1,-77
11:21:40.218,40900218,1,-76
11:21:40.343,40900343,1,-76
11:21:40.578,40900578,1,-78
11:21:40.781,40900781,1,-74
11:21:41.031,40901031,1,-76
11:21:41.140,40901140,1,-74
11:21:41.468,40901468,1,-74
11:21:41.578,40901578,1,-75
11:21:41.906,40901906,1,-75
11:21:42.031,40902031,1,-77
11:21:42.218,40902218,1,-74
11:21:42.468,40902468,1,-75
11:21:42.578,40902578,1,-74
11:21:42.781,40902781,1,-77
11:21:43.109,40903109,1,-76
11:21:43.140,40903140,1,-76
11:21:43.343,40903343,1,-77
11:21:43.546,40903546,1,-77
11:21:43.750,40903750,1,-76
11:21:43.937,40903937,1,-77
11:21:44.140,40904140,1,-77
11:21:44.343,40904343,1,-79
11:21:44.546,40904546,1,-79
11:21:44.750,40904750,1,-78
11:21:44.937,40904937,1,-79
11:21:45.140,40905140,1,-78
11:21:45.343,40905343,1,-78
11:21:45.546,40905546,1,-77
11:21:45.750,40905750,1,-78
11:21:45.937,40905937,1,-78
11:21:46.140,40906140,1,-77
11:21:46.343,40906343,1,-76
11:21:46.562,40906562,1,-77
11:21:46.781,40906781,1,-79
11:21:46.937,40906937,1,-77
11:21:47.187,40907187,1,-78
11:21:47.343,40907343,1,-78
11:21:47.546,40907546,1,-78
11:21:47.750,40907750,1,-78
11:21:47.937,40907937,1,-78
11:21:48.187,40908187,1,-78
11:21:48.390,40908390,1,-78
11:21:48.546,40908546,1,-77
11:21:48.781,40908781,1,-77
11:21:48.937,40908937,1,-77
11:21:49.140,40909140,1,-78
11:21:49.390,40909390,1,-78
11:21:49.546,40909546,1,-78
11:21:49.781,40909781,1,-78
11:21:49.953,40909953,1,-78
11:21:50.140,40910140,1,-78
11:21:50.421,40910421,1,-78
11:21:50.546,40910546,1,-78
11:21:50.781,40910781,1,-78
11:21:51.031,40911031,1,-78
11:21:51.140,40911140,1,-78
11:21:51.468,40911468,1,-78
11:21:51.578,40911578,1,-78
11:21:51.750,40911750,1,-79
11:21:51.984,40911984,1,-80
11:21:52.140,40912140,1,-79
11:21:52.343,40912343,1,-79
11:21:52.578,40912578,1,-80
11:21:52.765,40912765,1,-78
11:21:52.984,40912984,1,-78
11:21:53.234,40913234,1,-80
11:21:53.484,40913484,1,-78
11:21:53.578,40913578,1,-78
11:21:53.781,40913781,1,-77
11:21:54.031,40914031,1,-77
11:21:54.140,40914140,1,-78
11:21:54.343,40914343,1,-78
11:21:54.578,40914578,1,-78
11:21:54.750,40914750,1,-78
11:21:55.031,40915031,1,-78
11:21:55.140,40915140,1,-78
11:21:55.468,40915468,1,-78
11:21:55.578,40915578,1,-79
11:21:55.781,40915781,1,-78
11:21:56.031,40916031,1,-77
11:21:56.140,40916140,1,-77
11:21:56.343,40916343,1,-77
11:21:56.578,40916578,1,-77
11:21:56.750,40916750,1,-77
11:21:57.031,40917031,1,-77
11:21:57.140,40917140,1,-77
11:21:57.468,40917468,1,-77
11:21:57.578,40917578,1,-77
11:21:57.906,40917906,1,-77
11:21:58.031,40918031,1,-76
11:21:58.218,40918218,1,-77
11:21:58.468,40918468,1,-77
11:21:58.578,40918578,1,-77
11:21:58.750,40918750,1,-77
11:21:58.984,40918984,1,-77
11:21:59.218,40919218,1,-76
11:21:59.468,40919468,1,-77
11:21:59.640,40919640,1,-77
11:21:59.781,40919781,1,-77
11:22:0.031,40920031,1,-76
11:22:0.140,40920140,1,-77
11:22:0.343,40920343,1,-77
11:22:0.578,40920578,1,-76
11:22:0.781,40920781,1,-76
11:22:1.031,40921031,1,-76
11:22:1.140,40921140,1,-76
11:22:1.468,40921468,1,-77
11:22:1.578,40921578,1,-77
11:22:1.781,40921781,1,-77
11:22:2.031,40922031,1,-77
11:22:2.140,40922140,1,-78
11:22:2.343,40922343,1,-77
11:22:2.578,40922578,1,-77
11:22:2.781,40922781,1,-78
11:22:3.031,40923031,1,-77
11:22:3.140,40923140,1,-76
11:22:3.343,40923343,1,-77
11:22:3.593,40923593,1,-76
11:22:3.781,40923781,1,-76
11:22:4.031,40924031,1,-76
11:22:4.140,40924140,1,-76
11:22:4.421,40924421,1,-76
11:22:4.546,40924546,1,-76
11:22:4.750,40924750,1,-76
11:22:4.984,40924984,1,-76
11:22:5.218,40925218,1,-76
11:22:5.468,40925468,1,-75
11:22:5.578,40925578,1,-76
11:22:5.781,40925781,1,-76
11:22:6.031,40926031,1,-76
11:22:6.140,40926140,1,-75
11:22:6.343,40926343,1,-76
11:22:6.578,40926578,1,-75
11:22:6.750,40926750,1,-76
11:22:7.031,40927031,1,-76
11:22:7.140,40927140,1,-76
11:22:7.468,40927468,1,-76
11:22:7.640,40927640,1,-76
11:22:7.750,40927750,1,-75
11:22:7.984,40927984,1,-76
11:22:8.218,40928218,1,-76
11:22:8.578,40928578,1,-75
11:22:8.781,40928781,1,-76
11:22:9.031,40929031,1,-76
11:22:9.140,40929140,1,-75
11:22:9.468,40929468,1,-76
11:22:9.578,40929578,1,-76
11:22:9.781,40929781,1,-77
11:22:10.031,40930031,1,-77
11:22:10.140,40930140,1,-77
11:22:10.343,40930343,1,-78
11:22:10.578,40930578,1,-77
11:22:10.750,40930750,1,-78
11:22:10.984,40930984,1,-78
11:22:11.218,40931218,1,-78
11:22:11.421,40931421,1,-78
11:22:11.546,40931546,1,-77
11:22:11.906,40931906,1,-76
11:22:12.031,40932031,1,-76
11:22:12.140,40932140,1,-76
11:22:12.343,40932343,1,-75
11:22:12.578,40932578,1,-75
11:22:12.781,40932781,1,-75
11:22:13.031,40933031,1,-76
11:22:13.140,40933140,1,-75
11:22:13.468,40933468,1,-75
11:22:13.578,40933578,1,-75
11:22:13.750,40933750,1,-75
11:22:13.937,40933937,1,-75
11:22:14.187,40934187,1,-75
11:22:14.468,40934468,1,-75
11:22:14.578,40934578,1,-76
11:22:14.781,40934781,1,-76
11:22:15.140,40935140,1,-75
11:22:15.468,40935468,1,-77
11:22:15.578,40935578,1,-77
11:22:15.796,40935796,1,-76
11:22:16.031,40936031,1,-75
11:22:16.187,40936187,1,-75
11:22:16.343,40936343,1,-75
11:22:16.578,40936578,1,-76
11:22:16.859,40936859,1,-76
11:22:16.937,40936937,1,-76
11:22:17.218,40937218,1,-76
11:22:17.421,40937421,1,-76
11:22:17.625,40937625,1,-76
11:22:17.781,40937781,1,-76
11:22:18.031,40938031,1,-76
11:22:18.140,40938140,1,-76
11:22:18.343,40938343,1,-76
11:22:18.546,40938546,1,-76
11:22:18.781,40938781,1,-76
11:22:19.031,40939031,1,-77
11:22:19.140,40939140,1,-79
11:22:19.468,40939468,1,-78
11:22:19.578,40939578,1,-78
11:22:19.781,40939781,1,-78
11:22:19.984,40939984,1,-77
11:22:20.218,40940218,1,-77
11:22:20.343,40940343,1,-78
11:22:20.578,40940578,1,-79
11:22:20.781,40940781,1,-78
11:22:21.031,40941031,1,-78
11:22:21.140,40941140,1,-79
11:22:21.468,40941468,1,-80
11:22:21.578,40941578,1,-78
11:22:21.781,40941781,1,-78
11:22:22.031,40942031,1,-78
11:22:22.140,40942140,1,-78
11:22:22.343,40942343,1,-79
11:22:22.578,40942578,1,-78
11:22:22.781,40942781,1,-78
11:22:23.031,40943031,1,-78
11:22:23.140,40943140,1,-77
11:22:23.468,40943468,1,-77
11:22:23.640,40943640,1,-77
11:22:23.781,40943781,1,-77
11:22:24.031,40944031,1,-77
11:22:24.140,40944140,1,-78
11:22:24.578,40944578,1,-76
11:22:24.906,40944906,1,-78
11:22:25.031,40945031,1,-81
11:22:25.140,40945140,1,-80
11:22:25.343,40945343,1,-78
11:22:25.578,40945578,1,-77
11:22:25.750,40945750,1,-77
11:22:25.984,40945984,1,-80
11:22:26.218,40946218,1,-79
11:22:26.343,40946343,1,-79
11:22:26.578,40946578,1,-81
11:22:26.750,40946750,1,-77
11:22:27.031,40947031,1,-78
11:22:27.140,40947140,1,-78
11:22:27.343,40947343,1,-79
11:22:27.578,40947578,1,-80
11:22:27.781,40947781,1,-76
11:22:28.031,40948031,1,-77
11:22:28.140,40948140,1,-78
11:22:28.343,40948343,1,-81
11:22:28.578,40948578,1,-79
11:22:28.750,40948750,1,-78
11:22:28.984,40948984,1,-80
11:22:29.218,40949218,1,-79
11:22:29.421,40949421,1,-77
11:22:29.546,40949546,1,-77
11:22:29.781,40949781,1,-79
11:22:30.031,40950031,1,-79
11:22:30.140,40950140,1,-80
11:22:30.343,40950343,1,-79
11:22:30.578,40950578,1,-78
11:22:30.781,40950781,1,-77
11:22:31.031,40951031,1,-76
11:22:31.140,40951140,1,-76
11:22:31.468,40951468,1,-78
11:22:31.578,40951578,1,-77
11:22:31.750,40951750,1,-78
11:22:31.984,40951984,1,-77
11:22:32.218,40952218,1,-78
11:22:32.343,40952343,1,-77
11:22:32.546,40952546,1,-77
11:22:32.781,40952781,1,-76
11:22:33.031,40953031,1,-76
11:22:33.140,40953140,1,-77
11:22:33.468,40953468,1,-78
11:22:33.578,40953578,1,-79
11:22:33.781,40953781,1,-79
11:22:34.031,40954031,1,-78
11:22:34.140,40954140,1,-78
11:22:34.578,40954578,1,-76
11:22:34.750,40954750,1,-77
11:22:34.984,40954984,1,-77
11:22:35.218,40955218,1,-77
11:22:35.468,40955468,1,-76
11:22:35.578,40955578,1,-76
11:22:35.781,40955781,1,-76
11:22:36.031,40956031,1,-75
11:22:36.140,40956140,1,-75
11:22:36.343,40956343,1,-75
11:22:36.578,40956578,1,-75
11:22:36.750,40956750,1,-75
11:22:37.031,40957031,1,-75
11:22:37.140,40957140,1,-75
11:22:37.468,40957468,1,-76
11:22:37.578,40957578,1,-75
11:22:37.781,40957781,1,-75
11:22:38.031,40958031,1,-75
11:22:38.140,40958140,1,-77
11:22:38.328,40958328,1,-78
11:22:38.578,40958578,1,-78
11:22:38.781,40958781,1,-78
11:22:39.031,40959031,1,-78
11:22:39.140,40959140,1,-78
11:22:39.468,40959468,1,-78
11:22:39.578,40959578,1,-78
11:22:39.781,40959781,1,-77
11:22:40.031,40960031,1,-77
11:22:40.140,40960140,1,-77
11:22:40.343,40960343,1,-77
11:22:40.578,40960578,1,-76
11:22:40.781,40960781,1,-76
11:22:40.984,40960984,1,-76
11:22:41.218,40961218,1,-76
11:22:41.468,40961468,1,-76
11:22:41.578,40961578,1,-75
11:22:41.781,40961781,1,-75
11:22:42.031,40962031,1,-75
11:22:42.218,40962218,1,-75
11:22:42.343,40962343,1,-75
11:22:42.578,40962578,1,-76
11:22:42.781,40962781,1,-76
11:22:43.140,40963140,1,-76
11:22:43.468,40963468,1,-76
11:22:43.578,40963578,1,-77
11:22:43.781,40963781,1,-77
11:22:44.031,40964031,1,-78
11:22:44.140,40964140,1,-77
11:22:44.468,40964468,1,-77
11:22:44.578,40964578,1,-77
11:22:44.781,40964781,1,-77
11:22:45.031,40965031,1,-77
11:22:45.140,40965140,1,-78
11:22:45.468,40965468,1,-78
11:22:45.578,40965578,1,-78
11:22:45.781,40965781,1,-77
11:22:46.031,40966031,1,-77
11:22:46.140,40966140,1,-77
11:22:46.343,40966343,1,-78
11:22:46.578,40966578,1,-77
11:22:46.750,40966750,1,-77
11:22:46.937,40966937,1,-76
11:22:47.187,40967187,1,-76
11:22:47.468,40967468,1,-76
11:22:47.578,40967578,1,-77
11:22:47.781,40967781,1,-77
11:22:48.031,40968031,1,-77
11:22:48.140,40968140,1,-78
11:22:48.468,40968468,1,-77
11:22:48.578,40968578,1,-77
11:22:48.781,40968781,1,-77
11:22:48.984,40968984,1,-77
11:22:49.218,40969218,1,-77
11:22:49.421,40969421,1,-78
11:22:49.578,40969578,1,-77
11:22:49.781,40969781,1,-77
11:22:49.984,40969984,1,-77
11:22:50.218,40970218,1,-77
11:22:50.343,40970343,1,-77
11:22:50.546,40970546,1,-77
11:22:50.781,40970781,1,-78
11:22:51.140,40971140,1,-77
11:22:51.468,40971468,1,-77
11:22:51.578,40971578,1,-77
11:22:51.781,40971781,1,-77
11:22:51.984,40971984,1,-77
11:22:52.218,40972218,1,-77
11:22:52.343,40972343,1,-76
11:22:52.578,40972578,1,-77
11:22:52.781,40972781,1,-78
11:22:52.984,40972984,1,-78
11:22:53.218,40973218,1,-78
11:22:53.437,40973437,1,-78
11:22:53.546,40973546,1,-77
11:22:53.781,40973781,1,-77
11:22:54.031,40974031,1,-77
11:22:54.140,40974140,1,-77
11:22:54.468,40974468,1,-77
11:22:54.578,40974578,1,-78
11:22:54.781,40974781,1,-77
11:22:55.031,40975031,1,-78
11:22:55.140,40975140,1,-78
11:22:55.421,40975421,1,-78
11:22:55.546,40975546,1,-77
11:22:55.781,40975781,1,-78
11:22:55.984,40975984,1,-78
11:22:56.218,40976218,1,-78
11:22:56.343,40976343,1,-77
11:22:56.578,40976578,1,-77
11:22:56.781,40976781,1,-78
11:22:57.031,40977031,1,-78
11:22:57.140,40977140,1,-77
11:22:57.468,40977468,1,-78
11:22:57.578,40977578,1,-78
11:22:57.781,40977781,1,-78
11:22:58.031,40978031,1,-79
11:22:58.140,40978140,1,-78
11:22:58.343,40978343,1,-78
11:22:58.578,40978578,1,-79
11:22:58.781,40978781,1,-79
11:22:59.031,40979031,1,-79
11:22:59.140,40979140,1,-79
11:22:59.421,40979421,1,-79
11:22:59.640,40979640,1,-79
11:22:59.906,40979906,1,-79
11:23:0.031,40980031,1,-79
11:23:0.140,40980140,1,-80
11:23:0.343,40980343,1,-80
11:23:0.578,40980578,1,-80
11:23:0.781,40980781,1,-79
11:23:1.140,40981140,1,-80
11:23:1.468,40981468,1,-79
11:23:1.640,40981640,1,-78
11:23:1.750,40981750,1,-79
11:23:1.953,40981953,1,-79
11:23:2.187,40982187,1,-80
11:23:2.468,40982468,1,-79
11:23:2.578,40982578,1,-78
11:23:2.781,40982781,1,-78
11:23:3.031,40983031,1,-78
11:23:3.218,40983218,1,-78
11:23:3.468,40983468,1,-78
11:23:3.578,40983578,1,-79
11:23:3.781,40983781,1,-78
11:23:4.031,40984031,1,-79
11:23:4.140,40984140,1,-79
11:23:4.468,40984468,1,-79
11:23:4.578,40984578,1,-77
11:23:4.781,40984781,1,-77
11:23:5.031,40985031,1,-77
11:23:5.140,40985140,1,-77
11:23:5.468,40985468,1,-77
11:23:5.578,40985578,1,-77
11:23:5.781,40985781,1,-77
11:23:6.031,40986031,1,-77
11:23:6.218,40986218,1,-77
11:23:6.343,40986343,1,-77
11:23:6.578,40986578,1,-77
11:23:6.781,40986781,1,-77
11:23:7.031,40987031,1,-77
11:23:7.140,40987140,1,-77
11:23:7.343,40987343,1,-77
11:23:7.546,40987546,1,-77
11:23:7.781,40987781,1,-77
11:23:7.984,40987984,1,-78
11:23:8.218,40988218,1,-78
11:23:8.343,40988343,1,-77
11:23:8.578,40988578,1,-77
11:23:8.781,40988781,1,-77
11:23:8.984,40988984,1,-77
11:23:9.218,40989218,1,-77
11:23:9.468,40989468,1,-77
11:23:9.578,40989578,1,-77
11:23:9.781,40989781,1,-77
11:23:10.031,40990031,1,-77
11:23:10.140,40990140,1,-77
11:23:10.343,40990343,1,-77
11:23:10.578,40990578,1,-77
11:23:10.781,40990781,1,-77
11:23:10.984,40990984,1,-77
11:23:11.218,40991218,1,-77
11:23:11.421,40991421,1,-77
11:23:11.546,40991546,1,-77
11:23:11.781,40991781,1,-77
11:23:12.031,40992031,1,-77
11:23:12.140,40992140,1,-77
11:23:12.343,40992343,1,-77
11:23:12.578,40992578,1,-77
11:23:12.750,40992750,1,-77
11:23:13.031,40993031,1,-78
11:23:13.140,40993140,1,-78
11:23:13.468,40993468,1,-78
11:23:13.578,40993578,1,-78
11:23:13.781,40993781,1,-77
11:23:13.984,40993984,1,-77
11:23:14.218,40994218,1,-77
11:23:14.468,40994468,1,-77
11:23:14.546,40994546,1,-77
11:23:14.781,40994781,1,-78
11:23:15.031,40995031,1,-78
11:23:15.140,40995140,1,-77
11:23:15.343,40995343,1,-77
11:23:15.578,40995578,1,-77
11:23:15.781,40995781,1,-78
11:23:16.031,40996031,1,-76
11:23:16.140,40996140,1,-77
11:23:16.343,40996343,1,-77
11:23:16.578,40996578,1,
11:23:16.781,40996781,1,-76
11:23:17.109,40997109,1,-77
11:23:17.218,40997218,1,-77
11:23:17.468,40997468,1,-77
11:23:17.578,40997578,1,-77
11:23:17.781,40997781,1,-77
11:23:18.031,40998031,1,-77
11:23:18.218,40998218,1,-77
11:23:18.343,40998343,1,-79
11:23:18.578,40998578,1,-79
11:23:18.781,40998781,1,-77
11:23:19.031,40999031,1,-77
11:23:19.140,40999140,1,-74
11:23:19.468,40999468,1,-75
11:23:19.578,40999578,1,-76
11:23:19.781,40999781,1,-76
11:23:20.031,41000031,1,-77
11:23:20.140,41000140,1,-78
11:23:20.343,41000343,1,-76
11:23:20.578,41000578,1,-76
11:23:20.781,41000781,1,-77
11:23:21.031,41001031,1,-77
11:23:21.140,41001140,1,-77
11:23:21.468,41001468,1,-78
11:23:21.578,41001578,1,-77
11:23:21.781,41001781,1,-78
11:23:22.031,41002031,1,-78
11:23:22.140,41002140,1,-78
11:23:22.468,41002468,1,-78
11:23:22.578,41002578,1,-77
11:23:22.781,41002781,1,-77
11:23:22.984,41002984,1,-77
11:23:23.218,41003218,1,-78
11:23:23.468,41003468,1,-78
11:23:23.578,41003578,1,-78
11:23:23.906,41003906,1,-79
11:23:24.031,41004031,1,-78
11:23:24.187,41004187,1,-78
11:23:24.468,41004468,1,-78
11:23:24.578,41004578,1,-78
11:23:24.781,41004781,1,-78
11:23:25.031,41005031,1,-78
11:23:25.140,41005140,1,-78
11:23:25.468,41005468,1,-78
11:23:25.578,41005578,1,-78
11:23:25.781,41005781,1,-78
11:23:26.031,41006031,1,-78
11:23:26.140,41006140,1,-78
11:23:26.343,41006343,1,-78
11:23:26.578,41006578,1,-79
11:23:26.781,41006781,1,-79
11:23:27.031,41007031,1,-79
11:23:27.140,41007140,1,-79
11:23:27.468,41007468,1,-79
11:23:27.593,41007593,1,-79
11:23:27.781,41007781,1,-79
11:23:28.031,41008031,1,-78
11:23:28.140,41008140,1,-78
11:23:28.343,41008343,1,-78
11:23:28.578,41008578,1,-78
11:23:28.781,41008781,1,-78
11:23:28.984,41008984,1,-78
11:23:29.218,41009218,1,-78
11:23:29.343,41009343,1,-78
11:23:29.593,41009593,1,-78
11:23:29.781,41009781,1,-79
11:23:30.031,41010031,1,-79
11:23:30.140,41010140,1,-79
11:23:30.343,41010343,1,-79
11:23:30.578,41010578,1,-79
11:23:30.906,41010906,1,-79
11:23:31.031,41011031,1,-78
11:23:31.140,41011140,1,-78
11:23:31.421,41011421,1,-78
11:23:31.578,41011578,1,-78
11:23:31.781,41011781,1,-78
11:23:31.984,41011984,1,-78
11:23:32.218,41012218,1,-78
11:23:32.343,41012343,1,-78
11:23:32.546,41012546,1,-78
11:23:32.781,41012781,1,-78
11:23:33.031,41013031,1,-78
11:23:33.203,41013203,1,-78
11:23:33.468,41013468,1,-78
11:23:33.593,41013593,1,-78
11:23:33.781,41013781,1,-78
11:23:34.031,41014031,1,-78
11:23:34.218,41014218,1,-78
11:23:34.343,41014343,1,-78
11:23:34.578,41014578,1,-78
11:23:34.781,41014781,1,-78
11:23:34.984,41014984,1,-78
11:23:35.218,41015218,1,-78
11:23:35.468,41015468,1,-78
11:23:35.546,41015546,1,-78
11:23:35.781,41015781,1,-78
11:23:36.031,41016031,1,-78
11:23:36.140,41016140,1,-78
11:23:36.343,41016343,1,-79
11:23:36.578,41016578,1,-79
11:23:36.781,41016781,1,-79
11:23:37.031,41017031,1,-79
11:23:37.140,41017140,1,-78
11:23:37.468,41017468,1,-78
11:23:37.578,41017578,1,-79
11:23:37.781,41017781,1,-78
11:23:38.015,41018015,1,-78
11:23:38.218,41018218,1,-79
11:23:38.343,41018343,1,-79
11:23:38.578,41018578,1,-79
11:23:38.781,41018781,1,-79
11:23:39.031,41019031,1,-79
11:23:39.171,41019171,1,-79
11:23:39.359,41019359,1,-79
11:23:39.578,41019578,1,-79
11:23:39.781,41019781,1,-80
11:23:40.031,41020031,1,-79
11:23:40.140,41020140,1,-79
11:23:40.468,41020468,1,-78
11:23:40.578,41020578,1,-78
11:23:40.781,41020781,1,-79
11:23:41.031,41021031,1,-79
11:23:41.140,41021140,1,-79
11:23:41.468,41021468,1,-79
11:23:41.546,41021546,1,-78
11:23:41.781,41021781,1,-78
11:23:42.031,41022031,1,-78
11:23:42.140,41022140,1,-78
11:23:42.343,41022343,1,-78
11:23:42.578,41022578,1,-78
11:23:42.750,41022750,1,-78
11:23:42.984,41022984,1,-78
11:23:43.218,41023218,1,-78
11:23:43.468,41023468,1,-78
11:23:43.578,41023578,1,-78
11:23:43.843,41023843,1,-78
11:23:43.984,41023984,1,-77
11:23:44.187,41024187,1,-77
11:23:44.359,41024359,1,-77
11:23:44.578,41024578,1,-77
11:23:44.765,41024765,1,-78
11:23:44.937,41024937,1,-78
11:23:45.218,41025218,1,-78
11:23:45.468,41025468,1,-78
11:23:45.578,41025578,1,-78
11:23:45.781,41025781,1,-78
11:23:46.031,41026031,1,-78
11:23:46.140,41026140,1,-78
11:23:46.468,41026468,1,-79
11:23:46.578,41026578,1,-79
11:23:46.781,41026781,1,-79
11:23:47.031,41027031,1,-78
11:23:47.140,41027140,1,-78
11:23:47.468,41027468,1,-79
11:23:47.578,41027578,1,-79
11:23:47.781,41027781,1,-79
11:23:48.031,41028031,1,-79
11:23:48.140,41028140,1,-79
11:23:48.343,41028343,1,-80
11:23:48.578,41028578,1,-79
11:23:48.781,41028781,1,-78
11:23:49.031,41029031,1,-80
11:23:49.140,41029140,1,-79
